Id,Key,Name,Category,Symbol,Abstract,Url,DetailUrl,RateUrl,Rating,TopEffect,TopMedical,TopActivity
2170,vortex,Vortex,Hybrid,Vor,Vortex won first place for best sativa in the 2010 Cannabis Cup. ,http://www.leafly.com/hybrid/vortex,http://www.leafly.com/api/details/vortex,http://www.leafly.com/me/create/vortex,8.6,Euphoric,Stress,N/A
4748,waipi-o-hapa,Waipi'o Hapa,Sativa,Woh,,http://www.leafly.com/sativa/waipi-o-hapa,http://www.leafly.com/api/details/waipi-o-hapa,http://www.leafly.com/me/create/waipi-o-hapa,10,Euphoric,Pain,N/A
338,waldo,Waldo,Hybrid,Wal,,http://www.leafly.com/hybrid/waldo,http://www.leafly.com/api/details/waldo,http://www.leafly.com/me/create/waldo,6,Creative,PMS,Watch a movie
232,walrus-kush,Walrus Kush,Hybrid,Wal,,http://www.leafly.com/hybrid/walrus-kush,http://www.leafly.com/api/details/walrus-kush,http://www.leafly.com/me/create/walrus-kush,9,Happy,Migraines,Watch a movie
123,warlock,Warlock,Hybrid,War,Warlock is an indica-dominant strain but also has some obvious sativa characteristics.  Sweet and fruity smell and provides a mellow high.,http://www.leafly.com/hybrid/warlock,http://www.leafly.com/api/details/warlock,http://www.leafly.com/me/create/warlock,7.1,Euphoric,Pain,Listen to music
1528,white-berry,White Berry,Hybrid,Wb,White Berry provides a sativa head high when lightly smoked and a nice body stone when smoked in higher quantities.,http://www.leafly.com/hybrid/white-berry,http://www.leafly.com/api/details/white-berry,http://www.leafly.com/me/create/white-berry,8.4,Creative,Stress,Listen to music
17543,white-dawg,White Dawg,Hybrid,Wd,From the lineage The White and Chem Dawg. ,http://www.leafly.com/hybrid/white-dawg,http://www.leafly.com/api/details/white-dawg,http://www.leafly.com/me/create/white-dawg,7.7,Euphoric,Pain,N/A
9079,white-kush,White Kush,Indica,Wk,,http://www.leafly.com/indica/white-kush,http://www.leafly.com/api/details/white-kush,http://www.leafly.com/me/create/white-kush,8.6,Euphoric,Stress,Create art
1245,white-queen,White Queen,Hybrid,Wq,,http://www.leafly.com/hybrid/white-queen,http://www.leafly.com/api/details/white-queen,http://www.leafly.com/me/create/white-queen,8.4,Euphoric,Pain,Hang with friends
163,white-rhino,White Rhino,Hybrid,Wr,White Rhino is a hybrid cross of White Widow and an unknown indica strain.  Great for medicinal use because it has a high THC content.,http://www.leafly.com/hybrid/white-rhino,http://www.leafly.com/api/details/white-rhino,http://www.leafly.com/me/create/white-rhino,7.7,Euphoric,Stress,Relax at home
29,white-russian,White Russian,Hybrid,Wr,White Russian may be the strongest plant known currently.  With 22% THC it has won multiple Cannabis Cups and will not disappoint with its strong cerebral high.,http://www.leafly.com/hybrid/white-russian,http://www.leafly.com/api/details/white-russian,http://www.leafly.com/me/create/white-russian,8.4,Euphoric,Stress,Listen to music
124,white-shark,White Shark,Sativa,Whi,,http://www.leafly.com/sativa/white-shark,http://www.leafly.com/api/details/white-shark,http://www.leafly.com/me/create/white-shark,7.9,Happy,Stress,Get outdoors
26,white-widow,White Widow,Hybrid,Ww,White Widow is an extremely popular new hybrid marijuana strain.  Known for its potent high and frequent rap song references.  The buds are covered in crystals giving it the look of powdered sugar.,http://www.leafly.com/hybrid/white-widow,http://www.leafly.com/api/details/white-widow,http://www.leafly.com/me/create/white-widow,8.4,Euphoric,Stress,Hang with friends
3800,white-zombie,White Zombie,Hybrid,Wz,,http://www.leafly.com/hybrid/white-zombie,http://www.leafly.com/api/details/white-zombie,http://www.leafly.com/me/create/white-zombie,8.1,Creative,Stress,Create art
2039,willie-nelson,Willie Nelson,Hybrid,Wil,,http://www.leafly.com/hybrid/willie-nelson,http://www.leafly.com/api/details/willie-nelson,http://www.leafly.com/me/create/willie-nelson,8.4,Uplifted,Stress,N/A
9699,willys-wonder,Willy's Wonder,Hybrid,Wil,,http://www.leafly.com/hybrid/willys-wonder,http://www.leafly.com/api/details/willys-wonder,http://www.leafly.com/me/create/willys-wonder,8.6,Euphoric,Stress,N/A
6720,wonder-haze,Wonder Haze,Hybrid,Whz,,http://www.leafly.com/hybrid/wonder-haze,http://www.leafly.com/api/details/wonder-haze,http://www.leafly.com/me/create/wonder-haze,8,Euphoric,Pain,N/A
426,wonderwoman-og,Wonderwoman Og,Indica,Ww,,http://www.leafly.com/indica/wonderwoman-og,http://www.leafly.com/api/details/wonderwoman-og,http://www.leafly.com/me/create/wonderwoman-og,7.9,Euphoric,Pain,Relax at home
16528,wonka-s-bubbilicious,Wonka's Bubbilicious,Hybrid,Wbl,"Wonka's Bubbilicious has a taste reminiscent of Bubblicious bubble gum from your childhood. Taste is known to subtly change flavors and tones over the period of two minutes, similar to Wonka's candy, thus the name. ",http://www.leafly.com/hybrid/wonka-s-bubbilicious,http://www.leafly.com/api/details/wonka-s-bubbilicious,http://www.leafly.com/me/create/wonka-s-bubbilicious,9.8,Happy,Stress,N/A
506,woody-kush,Woody Kush,Indica,Wok,,http://www.leafly.com/indica/woody-kush,http://www.leafly.com/api/details/woody-kush,http://www.leafly.com/me/create/woody-kush,8.4,Lazy,Stress,Relax at home
1512,xj-13,XJ-13,Hybrid,X13,,http://www.leafly.com/hybrid/xj-13,http://www.leafly.com/api/details/xj-13,http://www.leafly.com/me/create/xj-13,7.7,Euphoric,Stress,Get outdoors
925,yoda-og,Yoda OG,Indica,Yod,,http://www.leafly.com/indica/yoda-og,http://www.leafly.com/api/details/yoda-og,http://www.leafly.com/me/create/yoda-og,8.1,Euphoric,Stress,Listen to music
649,yumboldt,Yumboldt,Indica,Yum,Yumboldt is known to leave the user with heavy eyelids and a smile.,http://www.leafly.com/indica/yumboldt,http://www.leafly.com/api/details/yumboldt,http://www.leafly.com/me/create/yumboldt,9.2,Creative,Migraines,N/A
